index,MOF,node 1,node 2,edge,topo,UG,UG_five_level,Unnamed: 8,Unnamed: 9,index.1,Unnamed: 11,node 1.1,node 2.1,edge.1,UG_five_level.1
3379.0,sym_5_on_9_sym_12_mc_11_L_40,sym_5_on_9,sym_12_mc_11,L_40,ftw,11.838,Poor,,0,3379.0,,sym_5_on_9,sym_12_mc_11,L_40,Poor
3983.0,sym_4_mc_1_sym_13_mc_12_L_22,sym_4_mc_1,sym_13_mc_12,L_22,ith,9.642,Bad,,0,3983.0,,sym_4_mc_1,sym_13_mc_12,L_22,Bad
5722.0,sym_6_mc_3_sym_7_mc_4_L_4,sym_6_mc_3,sym_7_mc_4,L_4,nia,5.183,Bad,,0,5722.0,,sym_6_mc_3,sym_7_mc_4,L_4,Bad
3524.0,sym_4_on_6_sym_16_mc_14_L_41,sym_4_on_6,sym_16_mc_14,L_41,gar,14.467,Poor,,0,3524.0,,sym_4_on_6,sym_16_mc_14,L_41,Poor
3591.0,sym_4_on_7_sym_16_mc_14_L_15,sym_4_on_7,sym_16_mc_14,L_15,gar,7.684,Bad,,0,3591.0,,sym_4_on_7,sym_16_mc_14,L_15,Bad
3736.0,sym_4_on_8_sym_16_mc_6_L_16,sym_4_on_8,sym_16_mc_6,L_16,gar,14.149,Poor,,0,3736.0,,sym_4_on_8,sym_16_mc_6,L_16,Poor
3749.0,sym_4_on_8_sym_16_mc_6_L_28,sym_4_on_8,sym_16_mc_6,L_28,gar,15.229,Average,,0,3749.0,,sym_4_on_8,sym_16_mc_6,L_28,Average
3756.0,sym_4_on_8_sym_16_mc_6_L_34,sym_4_on_8,sym_16_mc_6,L_34,gar,19.775,Good,,0,3756.0,,sym_4_on_8,sym_16_mc_6,L_34,Good
6858.0,sym_3_on_0_sym_5_mc_2_L_3,sym_3_on_0,sym_5_mc_2,L_3,pto,6.388,Bad,,0,6858.0,,sym_3_on_0,sym_5_mc_2,L_3,Bad
3965.0,sym_4_on_8_sym_9_mc_5_L_6,sym_4_on_8,sym_9_mc_5,L_6,iac,6.755,Bad,,0,3965.0,,sym_4_on_8,sym_9_mc_5,L_6,Bad
4024.0,sym_4_on_14_sym_13_mc_12_L_18,sym_4_on_14,sym_13_mc_12,L_18,ith,2.619,Bad,,0,4024.0,,sym_4_on_14,sym_13_mc_12,L_18,Bad
4058.0,sym_4_on_14_sym_13_mc_12_L_9,sym_4_on_14,sym_13_mc_12,L_9,ith,0.012,Bad,,0,4058.0,,sym_4_on_14,sym_13_mc_12,L_9,Bad
12653.0,sym_3_on_0_sym_8_mc_9_L_17,sym_3_on_0,sym_8_mc_9,L_17,the,9.599,Bad,,0,12653.0,,sym_3_on_0,sym_8_mc_9,L_17,Bad
1950.0,_sym_4_mc_1_sym_4_mc_1_L_22,sym_4_mc_1,sym_4_mc_1,L_22,dia,26.897,Excellent,,0,1950.0,,sym_4_mc_1,sym_4_mc_1,L_22,Excellent
1972.0,_sym_4_mc_1_sym_4_mc_1_L_42,sym_4_mc_1,sym_4_mc_1,L_42,dia,32.952,Excellent,,0,1972.0,,sym_4_mc_1,sym_4_mc_1,L_42,Excellent
2058.0,_sym_4_mc_1_sym_4_on_6_L_39,sym_4_mc_1,sym_4_on_6,L_39,dia,26.852,Excellent,,0,2058.0,,sym_4_mc_1,sym_4_on_6,L_39,Excellent
4227.0,_sym_4_mc_1_sym_4_mc_1_L_31,sym_4_mc_1,sym_4_mc_1,L_31,lcs,26.881,Excellent,,0,4227.0,,sym_4_mc_1,sym_4_mc_1,L_31,Excellent
4589.0,_sym_4_on_8_sym_4_mc_1_L_22,sym_4_on_8,sym_4_mc_1,L_22,lcs,23.712,Good,,0,4589.0,,sym_4_on_8,sym_4_mc_1,L_22,Good
4599.0,_sym_4_on_8_sym_4_mc_1_L_31,sym_4_on_8,sym_4_mc_1,L_31,lcs,24.849,Good,,0,4599.0,,sym_4_on_8,sym_4_mc_1,L_31,Good
4745.0,_sym_5_mc_2_sym_5_on_11_L_33,sym_5_mc_2,sym_5_on_11,L_33,lvt,8.745,Bad,,0,4745.0,,sym_5_mc_2,sym_5_on_11,L_33,Bad
4774.0,_sym_5_mc_2_sym_5_on_12_L_16,sym_5_mc_2,sym_5_on_12,L_16,lvt,8.839,Bad,,0,4774.0,,sym_5_mc_2,sym_5_on_12,L_16,Bad
4950.0,_sym_5_on_10_sym_5_mc_2_L_45,sym_5_on_10,sym_5_mc_2,L_45,lvt,23.215,Good,,0,4950.0,,sym_5_on_10,sym_5_mc_2,L_45,Good
4980.0,_sym_5_on_11_sym_5_mc_2_L_29,sym_5_on_11,sym_5_mc_2,L_29,lvt,19.581,Average,,0,4980.0,,sym_5_on_11,sym_5_mc_2,L_29,Average
4989.0,_sym_5_on_11_sym_5_mc_2_L_37,sym_5_on_11,sym_5_mc_2,L_37,lvt,11.546,Poor,,0,4989.0,,sym_5_on_11,sym_5_mc_2,L_37,Poor
5004.0,_sym_5_on_11_sym_5_mc_2_L_7,sym_5_on_11,sym_5_mc_2,L_7,lvt,5.301,Bad,,0,5004.0,,sym_5_on_11,sym_5_mc_2,L_7,Bad
5012.0,_sym_5_on_12_sym_5_mc_2_L_14,sym_5_on_12,sym_5_mc_2,L_14,lvt,14.361,Poor,,0,5012.0,,sym_5_on_12,sym_5_mc_2,L_14,Poor
5076.0,_sym_5_on_13_sym_5_mc_2_L_29,sym_5_on_13,sym_5_mc_2,L_29,lvt,25.807,Good,,0,5076.0,,sym_5_on_13,sym_5_mc_2,L_29,Good
5215.0,_sym_5_mc_2_sym_5_on_10_L_23,sym_5_mc_2,sym_5_on_10,L_23,nbo,18.555,Average,,0,5215.0,,sym_5_mc_2,sym_5_on_10,L_23,Average
5242.0,_sym_5_mc_2_sym_5_on_10_L_4,sym_5_mc_2,sym_5_on_10,L_4,nbo,10.15,Poor,,0,5242.0,,sym_5_mc_2,sym_5_on_10,L_4,Poor
5255.0,_sym_5_mc_2_sym_5_on_11_L_16,sym_5_mc_2,sym_5_on_11,L_16,nbo,16.159,Average,,0,5255.0,,sym_5_mc_2,sym_5_on_11,L_16,Average
5331.0,_sym_5_mc_2_sym_5_on_12_L_41,sym_5_mc_2,sym_5_on_12,L_41,nbo,25.086,Good,,0,5331.0,,sym_5_mc_2,sym_5_on_12,L_41,Good
5397.0,_sym_5_mc_2_sym_5_on_9_L_14,sym_5_mc_2,sym_5_on_9,L_14,nbo,11.007,Poor,,0,5397.0,,sym_5_mc_2,sym_5_on_9,L_14,Poor
5409.0,_sym_5_mc_2_sym_5_on_9_L_25,sym_5_mc_2,sym_5_on_9,L_25,nbo,16.705,Average,,0,5409.0,,sym_5_mc_2,sym_5_on_9,L_25,Average
5488.0,_sym_5_on_11_sym_5_mc_2__,sym_5_on_11,sym_5_mc_2,,nbo,3.957,Bad,,0,5488.0,,sym_5_on_11,sym_5_mc_2,,Bad
5569.0,_sym_5_on_12_sym_5_mc_2_L_3,sym_5_on_12,sym_5_mc_2,L_3,nbo,10.591,Poor,,0,5569.0,,sym_5_on_12,sym_5_mc_2,L_3,Poor
5602.0,_sym_5_on_13_sym_5_mc_2_L_26,sym_5_on_13,sym_5_mc_2,L_26,nbo,18.856,Average,,0,5602.0,,sym_5_on_13,sym_5_mc_2,L_26,Average
5752.0,sym_16_mc_14_sym_8_mc_7_L_31,sym_16_mc_14,sym_8_mc_7,L_31,ocu,8.363,Bad,,0,5752.0,,sym_16_mc_14,sym_8_mc_7,L_31,Bad
5760.0,sym_16_mc_14_sym_8_mc_7_L_39,sym_16_mc_14,sym_8_mc_7,L_39,ocu,11.102,Poor,,0,5760.0,,sym_16_mc_14,sym_8_mc_7,L_39,Poor
5779.0,sym_16_mc_14_sym_8_mc_8_L_12,sym_16_mc_14,sym_8_mc_8,L_12,ocu,6.224,Bad,,0,5779.0,,sym_16_mc_14,sym_8_mc_8,L_12,Bad
5820.0,sym_16_mc_14_sym_8_mc_8_L_6,sym_16_mc_14,sym_8_mc_8,L_6,ocu,5.017,Bad,,0,5820.0,,sym_16_mc_14,sym_8_mc_8,L_6,Bad
5931.0,sym_16_mc_6_sym_8_mc_8_L_1,sym_16_mc_6,sym_8_mc_8,L_1,ocu,4.682,Bad,,0,5931.0,,sym_16_mc_6,sym_8_mc_8,L_1,Bad
5955.0,sym_16_mc_6_sym_8_mc_8_L_41,sym_16_mc_6,sym_8_mc_8,L_41,ocu,15.343,Average,,0,5955.0,,sym_16_mc_6,sym_8_mc_8,L_41,Average
6281.0,sym_4_mc_1_sym_5_on_13_L_33,sym_4_mc_1,sym_5_on_13,L_33,pth,29.093,Excellent,,0,6281.0,,sym_4_mc_1,sym_5_on_13,L_33,Excellent
6866.0,sym_3_on_0_sym_5_mc_2_L_47,sym_3_on_0,sym_5_mc_2,L_47,pto,30.258,Excellent,,0,6866.0,,sym_3_on_0,sym_5_mc_2,L_47,Excellent
9762.0,_sym_4_mc_1_sym_4_on_14_L_44,sym_4_mc_1,sym_4_on_14,L_44,sod,32.425,Excellent,,0,9762.0,,sym_4_mc_1,sym_4_on_14,L_44,Excellent
9805.0,_sym_4_mc_1_sym_4_on_6_L_40,sym_4_mc_1,sym_4_on_6,L_40,sod,28.609,Excellent,,0,9805.0,,sym_4_mc_1,sym_4_on_6,L_40,Excellent
9901.0,_sym_4_mc_1_sym_4_on_8_L_40,sym_4_mc_1,sym_4_on_8,L_40,sod,34.229,Excellent,,0,9901.0,,sym_4_mc_1,sym_4_on_8,L_40,Excellent
10692.0,_sym_3_on_0_sym_3_mc_0_L_23,sym_3_on_0,sym_3_mc_0,L_23,srs,31.579,Excellent,,0,10692.0,,sym_3_on_0,sym_3_mc_0,L_23,Excellent
10713.0,_sym_3_on_0_sym_3_mc_0_L_42,sym_3_on_0,sym_3_mc_0,L_42,srs,39.232,Excellent,,0,10713.0,,sym_3_on_0,sym_3_mc_0,L_42,Excellent
6411.0,sym_4_on_6_sym_5_mc_2_L_26,sym_4_on_6,sym_5_mc_2,L_26,pth,13.006,Poor,,0,6411.0,,sym_4_on_6,sym_5_mc_2,L_26,Poor
6425.0,sym_4_on_6_sym_5_mc_2_L_39,sym_4_on_6,sym_5_mc_2,L_39,pth,19.14,Average,,0,6425.0,,sym_4_on_6,sym_5_mc_2,L_39,Average
6433.0,sym_4_on_6_sym_5_mc_2_L_46,sym_4_on_6,sym_5_mc_2,L_46,pth,25.597,Good,,0,6433.0,,sym_4_on_6,sym_5_mc_2,L_46,Good
6492.0,sym_4_on_8_sym_5_mc_2_L_12,sym_4_on_8,sym_5_mc_2,L_12,pth,12.731,Poor,,0,6492.0,,sym_4_on_8,sym_5_mc_2,L_12,Poor
6544.0,sym_3_mc_0_sym_5_mc_2_L_16,sym_3_mc_0,sym_5_mc_2,L_16,pto,20.061,Good,,0,6544.0,,sym_3_mc_0,sym_5_mc_2,L_16,Good
6559.0,sym_3_mc_0_sym_5_mc_2_L_2,sym_3_mc_0,sym_5_mc_2,L_2,pto,12.85,Poor,,0,6559.0,,sym_3_mc_0,sym_5_mc_2,L_2,Poor
6620.0,sym_3_mc_0_sym_5_on_10_L_41,sym_3_mc_0,sym_5_on_10,L_41,pto,34.156,Excellent,,0,6620.0,,sym_3_mc_0,sym_5_on_10,L_41,Excellent
6627.0,sym_3_mc_0_sym_5_on_10_L_4,sym_3_mc_0,sym_5_on_10,L_4,pto,16.938,Average,,0,6627.0,,sym_3_mc_0,sym_5_on_10,L_4,Average
6692.0,sym_3_mc_0_sym_5_on_12_L_1,sym_3_mc_0,sym_5_on_12,L_1,pto,15.301,Average,,0,6692.0,,sym_3_mc_0,sym_5_on_12,L_1,Average
6728.0,sym_3_mc_0_sym_5_on_12_L_9,sym_3_mc_0,sym_5_on_12,L_9,pto,17.259,Average,,0,6728.0,,sym_3_mc_0,sym_5_on_12,L_9,Average
6801.0,sym_3_mc_0_sym_5_on_9_L_31,sym_3_mc_0,sym_5_on_9,L_31,pto,23.873,Good,,0,6801.0,,sym_3_mc_0,sym_5_on_9,L_31,Good
6874.0,sym_3_on_1_sym_5_mc_2_L_10,sym_3_on_1,sym_5_mc_2,L_10,pto,11.272,Poor,,0,6874.0,,sym_3_on_1,sym_5_mc_2,L_10,Poor
6966.0,sym_3_on_2_sym_5_mc_2_L_7,sym_3_on_2,sym_5_mc_2,L_7,pto,11.02,Poor,,0,6966.0,,sym_3_on_2,sym_5_mc_2,L_7,Poor
7033.0,sym_3_on_5_sym_5_mc_2_L_24,sym_3_on_5,sym_5_mc_2,L_24,pto,25.258,Good,,0,7033.0,,sym_3_on_5,sym_5_mc_2,L_24,Good
7048.0,sym_3_on_5_sym_5_mc_2_L_38,sym_3_on_5,sym_5_mc_2,L_38,pto,29.124,Excellent,,0,7048.0,,sym_3_on_5,sym_5_mc_2,L_38,Excellent
7081.0,sym_5_mc_2_sym_4_mc_1_L_24,sym_5_mc_2,sym_4_mc_1,L_24,pts,23.816,Good,,0,7081.0,,sym_5_mc_2,sym_4_mc_1,L_24,Good
7201.0,sym_5_mc_2_sym_4_on_6_L_8,sym_5_mc_2,sym_4_on_6,L_8,pts,4.78,Bad,,0,7201.0,,sym_5_mc_2,sym_4_on_6,L_8,Bad
7211.0,sym_5_mc_2_sym_4_on_7_L_17,sym_5_mc_2,sym_4_on_7,L_17,pts,14.09,Poor,,0,7211.0,,sym_5_mc_2,sym_4_on_7,L_17,Poor
7230.0,sym_5_mc_2_sym_4_on_7_L_34,sym_5_mc_2,sym_4_on_7,L_34,pts,22.274,Good,,0,7230.0,,sym_5_mc_2,sym_4_on_7,L_34,Good
7273.0,sym_5_mc_2_sym_4_on_8_L_2,sym_5_mc_2,sym_4_on_8,L_2,pts,10.252,Poor,,0,7273.0,,sym_5_mc_2,sym_4_on_8,L_2,Poor
7367.0,sym_5_on_11_sym_4_mc_1_L_28,sym_5_on_11,sym_4_mc_1,L_28,pts,26.15,Excellent,,0,7367.0,,sym_5_on_11,sym_4_mc_1,L_28,Excellent
7377.0,sym_5_on_11_sym_4_mc_1_L_37,sym_5_on_11,sym_4_mc_1,L_37,pts,30.445,Excellent,,0,7377.0,,sym_5_on_11,sym_4_mc_1,L_37,Excellent
7392.0,sym_5_on_11_sym_4_mc_1_L_7,sym_5_on_11,sym_4_mc_1,L_7,pts,16.4,Average,,0,7392.0,,sym_5_on_11,sym_4_mc_1,L_7,Average
7405.0,sym_5_on_12_sym_4_mc_1_L_19,sym_5_on_12,sym_4_mc_1,L_19,pts,24.556,Good,,0,7405.0,,sym_5_on_12,sym_4_mc_1,L_19,Good
7474.0,sym_5_on_13_sym_4_mc_1_L_38,sym_5_on_13,sym_4_mc_1,L_38,pts,33.792,Excellent,,0,7474.0,,sym_5_on_13,sym_4_mc_1,L_38,Excellent
7536.0,sym_5_on_9_sym_4_mc_1_L_7,sym_5_on_9,sym_4_mc_1,L_7,pts,14.956,Average,,0,7536.0,,sym_5_on_9,sym_4_mc_1,L_7,Average
7545.0,sym_3_mc_0_sym_6_mc_3_L_15,sym_3_mc_0,sym_6_mc_3,L_15,pyr,15.225,Average,,0,7545.0,,sym_3_mc_0,sym_6_mc_3,L_15,Average
7569.0,sym_3_mc_0_sym_6_mc_3_L_37,sym_3_mc_0,sym_6_mc_3,L_37,pyr,23.781,Good,,0,7569.0,,sym_3_mc_0,sym_6_mc_3,L_37,Good
3812.0,sym_4_mc_1_sym_9_mc_5_L_41,sym_4_mc_1,sym_9_mc_5,L_41,iac,20.927,Good,,0,3812.0,,sym_4_mc_1,sym_9_mc_5,L_41,Good
7680.0,sym_3_on_1_sym_6_mc_3_L_7,sym_3_on_1,sym_6_mc_3,L_7,pyr,8.841,Bad,,0,7680.0,,sym_3_on_1,sym_6_mc_3,L_7,Bad
7796.0,sym_3_on_5_sym_6_mc_3_L_25,sym_3_on_5,sym_6_mc_3,L_25,pyr,20.059,Good,,0,7796.0,,sym_3_on_5,sym_6_mc_3,L_25,Good
7810.0,sym_3_on_5_sym_6_mc_3_L_38,sym_3_on_5,sym_6_mc_3,L_38,pyr,23.787,Good,,0,7810.0,,sym_3_on_5,sym_6_mc_3,L_38,Good
7885.0,sym_8_mc_7__L_1,sym_8_mc_7,,L_1,reo,3.395,Bad,,0,7885.0,,sym_8_mc_7,,L_1,Bad
7943.0,sym_8_mc_8__L_2,sym_8_mc_8,,L_2,reo,7.442,Bad,,0,7943.0,,sym_8_mc_8,,L_2,Bad
7954.0,sym_8_mc_8__L_3,sym_8_mc_8,,L_3,reo,8.117,Bad,,0,7954.0,,sym_8_mc_8,,L_3,Bad
8038.0,_sym_5_mc_2_sym_5_mc_2_L_2,sym_5_mc_2,sym_5_mc_2,L_2,rhr,7.83,Bad,,0,8038.0,,sym_5_mc_2,sym_5_mc_2,L_2,Bad
8143.0,_sym_5_mc_2_sym_5_on_11_L_38,sym_5_mc_2,sym_5_on_11,L_38,rhr,26.697,Excellent,,0,8143.0,,sym_5_mc_2,sym_5_on_11,L_38,Excellent
8266.0,_sym_5_mc_2_sym_5_on_9_L_32,sym_5_mc_2,sym_5_on_9,L_32,rhr,22.084,Good,,0,8266.0,,sym_5_mc_2,sym_5_on_9,L_32,Good
8311.0,_sym_5_on_10_sym_5_mc_2_L_2,sym_5_on_10,sym_5_mc_2,L_2,rhr,11.738,Poor,,0,8311.0,,sym_5_on_10,sym_5_mc_2,L_2,Poor
8324.0,_sym_5_on_10_sym_5_mc_2_L_41,sym_5_on_10,sym_5_mc_2,L_41,rhr,28.989,Excellent,,0,8324.0,,sym_5_on_10,sym_5_mc_2,L_41,Excellent
8330.0,_sym_5_on_10_sym_5_mc_2_L_47,sym_5_on_10,sym_5_mc_2,L_47,rhr,34.755,Excellent,,0,8330.0,,sym_5_on_10,sym_5_mc_2,L_47,Excellent
8394.0,_sym_5_on_12_sym_5_mc_2_L_18,sym_5_on_12,sym_5_mc_2,L_18,rhr,17.088,Average,,0,8394.0,,sym_5_on_12,sym_5_mc_2,L_18,Average
8456.0,_sym_5_on_13_sym_5_mc_2_L_30,sym_5_on_13,sym_5_mc_2,L_30,rhr,26.946,Excellent,,0,8456.0,,sym_5_on_13,sym_5_mc_2,L_30,Excellent
8479.0,_sym_5_on_13_sym_5_mc_2_L_8,sym_5_on_13,sym_5_mc_2,L_8,rhr,14.991,Average,,0,8479.0,,sym_5_on_13,sym_5_mc_2,L_8,Average
8491.0,_sym_5_on_9_sym_5_mc_2_L_19,sym_5_on_9,sym_5_mc_2,L_19,rhr,18.007,Average,,0,8491.0,,sym_5_on_9,sym_5_mc_2,L_19,Average
8516.0,_sym_5_on_9_sym_5_mc_2_L_41,sym_5_on_9,sym_5_mc_2,L_41,rhr,26.224,Excellent,,0,8516.0,,sym_5_on_9,sym_5_mc_2,L_41,Excellent
8552.0,sym_3_mc_0_sym_24_mc_13_L_30,sym_3_mc_0,sym_24_mc_13,L_30,rht,14.764,Average,,0,8552.0,,sym_3_mc_0,sym_24_mc_13,L_30,Average
8726.0,sym_3_on_4_sym_24_mc_13_L_14,sym_3_on_4,sym_24_mc_13,L_14,rht,11.647,Poor,,0,8726.0,,sym_3_on_4,sym_24_mc_13,L_14,Poor
8815.0,sym_3_on_5_sym_24_mc_13_L_8,sym_3_on_5,sym_24_mc_13,L_8,rht,9.477,Bad,,0,8815.0,,sym_3_on_5,sym_24_mc_13,L_8,Bad
8845.0,sym_5_mc_2_sym_8_mc_8_L_2,sym_5_mc_2,sym_8_mc_8,L_2,scu,6.829,Bad,,0,8845.0,,sym_5_mc_2,sym_8_mc_8,L_2,Bad
8858.0,sym_5_mc_2_sym_8_mc_8_L_41,sym_5_mc_2,sym_8_mc_8,L_41,scu,18.37,Average,,0,8858.0,,sym_5_mc_2,sym_8_mc_8,L_41,Average
8870.0,sym_5_mc_2_sym_8_mc_8_L_9,sym_5_mc_2,sym_8_mc_8,L_9,scu,6.412,Bad,,0,8870.0,,sym_5_mc_2,sym_8_mc_8,L_9,Bad
8873.0,sym_5_mc_2_sym_8_mc_9_L_11,sym_5_mc_2,sym_8_mc_9,L_11,scu,4.172,Bad,,0,8873.0,,sym_5_mc_2,sym_8_mc_9,L_11,Bad
9042.0,sym_5_on_11_sym_8_mc_8_L_23,sym_5_on_11,sym_8_mc_8,L_23,scu,16.657,Average,,0,9042.0,,sym_5_on_11,sym_8_mc_8,L_23,Average
9066.0,sym_5_on_11_sym_8_mc_8_L_45,sym_5_on_11,sym_8_mc_8,L_45,scu,20.527,Good,,0,9066.0,,sym_5_on_11,sym_8_mc_8,L_45,Good
9183.0,sym_5_on_13_sym_8_mc_8_L_42,sym_5_on_13,sym_8_mc_8,L_42,scu,19.994,Good,,0,9183.0,,sym_5_on_13,sym_8_mc_8,L_42,Good
9268.0,sym_5_on_9_sym_8_mc_8_L_27,sym_5_on_9,sym_8_mc_8,L_27,scu,16.494,Average,,0,9268.0,,sym_5_on_9,sym_8_mc_8,L_27,Average
9282.0,sym_5_on_9_sym_8_mc_8_L_3,sym_5_on_9,sym_8_mc_8,L_3,scu,8.273,Bad,,0,9282.0,,sym_5_on_9,sym_8_mc_8,L_3,Bad
9304.0,sym_5_on_9_sym_8_mc_9_L_16,sym_5_on_9,sym_8_mc_9,L_16,scu,7.721,Bad,,0,9304.0,,sym_5_on_9,sym_8_mc_9,L_16,Bad
9399.0,sym_5_mc_2_sym_9_mc_5_L_15,sym_5_mc_2,sym_9_mc_5,L_15,soc,7.8,Bad,,0,9399.0,,sym_5_mc_2,sym_9_mc_5,L_15,Bad
9456.0,sym_5_on_10_sym_9_mc_5_L_23,sym_5_on_10,sym_9_mc_5,L_23,soc,14.225,Poor,,0,9456.0,,sym_5_on_10,sym_9_mc_5,L_23,Poor
9565.0,sym_5_on_12_sym_9_mc_5_L_35,sym_5_on_12,sym_9_mc_5,L_35,soc,16.654,Average,,0,9565.0,,sym_5_on_12,sym_9_mc_5,L_35,Average
9676.0,sym_5_on_9_sym_9_mc_5_L_5,sym_5_on_9,sym_9_mc_5,L_5,soc,4.622,Bad,,0,9676.0,,sym_5_on_9,sym_9_mc_5,L_5,Bad
6185.0,sym_4_mc_1_sym_5_on_11_L_33,sym_4_mc_1,sym_5_on_11,L_33,pth,25.786,Good,,0,6185.0,,sym_4_mc_1,sym_5_on_11,L_33,Good
6219.0,sym_4_mc_1_sym_5_on_12_L_20,sym_4_mc_1,sym_5_on_12,L_20,pth,22.658,Good,,0,6219.0,,sym_4_mc_1,sym_5_on_12,L_20,Good
6265.0,sym_4_mc_1_sym_5_on_13_L_19,sym_4_mc_1,sym_5_on_13,L_19,pth,25.88,Good,,0,6265.0,,sym_4_mc_1,sym_5_on_13,L_19,Good
6326.0,sym_4_mc_1_sym_5_on_9_L_30,sym_4_mc_1,sym_5_on_9,L_30,pth,23.814,Good,,0,6326.0,,sym_4_mc_1,sym_5_on_9,L_30,Good
2021.0,_sym_4_mc_1_sym_4_on_14_L_5,sym_4_mc_1,sym_4_on_14,L_5,dia,11.458,Poor,,0,2021.0,,sym_4_mc_1,sym_4_on_14,L_5,Poor
9961.0,_sym_4_on_6_sym_4_mc_1_L_13,sym_4_on_6,sym_4_mc_1,L_13,sod,14.79,Average,,0,9961.0,,sym_4_on_6,sym_4_mc_1,L_13,Average
9995.0,_sym_4_on_6_sym_4_mc_1_L_44,sym_4_on_6,sym_4_mc_1,L_44,sod,31.532,Excellent,,0,9995.0,,sym_4_on_6,sym_4_mc_1,L_44,Excellent
10038.0,_sym_4_on_7_sym_4_mc_1_L_3,sym_4_on_7,sym_4_mc_1,L_3,sod,16.898,Average,,0,10038.0,,sym_4_on_7,sym_4_mc_1,L_3,Average
2512.0,sym_4_mc_1_sym_8_mc_9_L_21,sym_4_mc_1,sym_8_mc_9,L_21,flu,14.229,Poor,,0,2512.0,,sym_4_mc_1,sym_8_mc_9,L_21,Poor
3401.0,sym_4_mc_1_sym_16_mc_14_L_17,sym_4_mc_1,sym_16_mc_14,L_17,gar,13.318,Poor,,0,3401.0,,sym_4_mc_1,sym_16_mc_14,L_17,Poor
10205.0,sym_3_on_1_sym_9_mc_5_L_17,sym_3_on_1,sym_9_mc_5,L_17,spn,16.849,Average,,0,10205.0,,sym_3_on_1,sym_9_mc_5,L_17,Average
10217.0,sym_3_on_1_sym_9_mc_5_L_28,sym_3_on_1,sym_9_mc_5,L_28,spn,19.736,Good,,0,10217.0,,sym_3_on_1,sym_9_mc_5,L_28,Good
10310.0,sym_3_on_4_sym_9_mc_5_L_25,sym_3_on_4,sym_9_mc_5,L_25,spn,24.991,Good,,0,10310.0,,sym_3_on_4,sym_9_mc_5,L_25,Good
10371.0,sym_3_on_5_sym_9_mc_5_L_37,sym_3_on_5,sym_9_mc_5,L_37,spn,30.337,Excellent,,0,10371.0,,sym_3_on_5,sym_9_mc_5,L_37,Excellent
10430.0,_sym_3_mc_0_sym_3_mc_0_L_47,sym_3_mc_0,sym_3_mc_0,L_47,srs,55.759,Excellent,,0,10430.0,,sym_3_mc_0,sym_3_mc_0,L_47,Excellent
10456.0,_sym_3_mc_0_sym_3_on_0_L_27,sym_3_mc_0,sym_3_on_0,L_27,srs,34.83,Excellent,,0,10456.0,,sym_3_mc_0,sym_3_on_0,L_27,Excellent
10519.0,_sym_3_mc_0_sym_3_on_1_L_40,sym_3_mc_0,sym_3_on_1,L_40,srs,42.294,Excellent,,0,10519.0,,sym_3_mc_0,sym_3_on_1,L_40,Excellent
10538.0,_sym_3_mc_0_sym_3_on_2_L_14,sym_3_mc_0,sym_3_on_2,L_14,srs,27.938,Excellent,,0,10538.0,,sym_3_mc_0,sym_3_on_2,L_14,Excellent
10595.0,_sym_3_mc_0_sym_3_on_4_L_22,sym_3_mc_0,sym_3_on_4,L_22,srs,37.436,Excellent,,0,10595.0,,sym_3_mc_0,sym_3_on_4,L_22,Excellent
4000.0,sym_4_mc_1_sym_13_mc_12_L_38,sym_4_mc_1,sym_13_mc_12,L_38,ith,14.481,Poor,,0,4000.0,,sym_4_mc_1,sym_13_mc_12,L_38,Poor
10741.0,_sym_3_on_1_sym_3_mc_0_L_24,sym_3_on_1,sym_3_mc_0,L_24,srs,37.028,Excellent,,0,10741.0,,sym_3_on_1,sym_3_mc_0,L_24,Excellent
10850.0,_sym_3_on_4_sym_3_mc_0_L_36,sym_3_on_4,sym_3_mc_0,L_36,srs,43.493,Excellent,,0,10850.0,,sym_3_on_4,sym_3_mc_0,L_36,Excellent
10873.0,_sym_3_on_5_sym_3_mc_0_L_13,sym_3_on_5,sym_3_mc_0,L_13,srs,28.848,Excellent,,0,10873.0,,sym_3_on_5,sym_3_mc_0,L_13,Excellent
10900.0,_sym_3_on_5_sym_3_mc_0_L_38,sym_3_on_5,sym_3_mc_0,L_38,srs,46.463,Excellent,,0,10900.0,,sym_3_on_5,sym_3_mc_0,L_38,Excellent
10910.0,_sym_3_on_5_sym_3_mc_0_L_47,sym_3_on_5,sym_3_mc_0,L_47,srs,55.237,Excellent,,0,10910.0,,sym_3_on_5,sym_3_mc_0,L_47,Excellent
10920.0,sym_5_mc_2_sym_5_mc_2_L_29,sym_5_mc_2,sym_5_mc_2,L_29,ssa,20.835,Good,,0,10920.0,,sym_5_mc_2,sym_5_mc_2,L_29,Good
10951.0,sym_5_mc_2_sym_5_on_12_L_24,sym_5_mc_2,sym_5_on_12,L_24,ssa,21.727,Good,,0,10951.0,,sym_5_mc_2,sym_5_on_12,L_24,Good
11042.0,sym_5_on_12_sym_5_mc_2_L_41,sym_5_on_12,sym_5_mc_2,L_41,ssa,28.144,Excellent,,0,11042.0,,sym_5_on_12,sym_5_mc_2,L_41,Excellent
11088.0,sym_5_mc_2_sym_5_mc_2_L_29,sym_5_mc_2,sym_5_mc_2,L_29,ssb,20.016,Good,,0,11088.0,,sym_5_mc_2,sym_5_mc_2,L_29,Good
